mics,hemisphere,network,label,t1_gradient1_SalVentAttn,quantile_idx
2118.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_8,0.6377341785118793,1.0
2118.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_8,0.49990531674612737,1.0
2191.0,RH,Default,7Networks_RH_Default_PFCdPFCm_13,,
2191.0,RH,Default,7Networks_RH_Default_PFCdPFCm_13,,
2191.0,RH,Default,7Networks_RH_Default_PFCdPFCm_13,,
2052.0,RH,SomMot,7Networks_RH_SomMot_22,,
2052.0,RH,SomMot,7Networks_RH_SomMot_22,,
2052.0,RH,SomMot,7Networks_RH_SomMot_22,,
2052.0,RH,SomMot,7Networks_RH_SomMot_22,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2064.0,RH,SomMot,7Networks_RH_SomMot_34,,
2064.0,RH,SomMot,7Networks_RH_SomMot_34,,
2064.0,RH,SomMot,7Networks_RH_SomMot_34,,
2064.0,RH,SomMot,7Networks_RH_SomMot_34,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2052.0,RH,SomMot,7Networks_RH_SomMot_22,,
2052.0,RH,SomMot,7Networks_RH_SomMot_22,,
2052.0,RH,SomMot,7Networks_RH_SomMot_22,,
2052.0,RH,SomMot,7Networks_RH_SomMot_22,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2064.0,RH,SomMot,7Networks_RH_SomMot_34,,
2064.0,RH,SomMot,7Networks_RH_SomMot_34,,
2064.0,RH,SomMot,7Networks_RH_SomMot_34,,
2064.0,RH,SomMot,7Networks_RH_SomMot_34,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2064.0,RH,SomMot,7Networks_RH_SomMot_34,,
2064.0,RH,SomMot,7Networks_RH_SomMot_34,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2056.0,RH,SomMot,7Networks_RH_SomMot_26,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2063.0,RH,SomMot,7Networks_RH_SomMot_33,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2090.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_1,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2061.0,RH,SomMot,7Networks_RH_SomMot_31,,
2066.0,RH,SomMot,7Networks_RH_SomMot_36,,
2066.0,RH,SomMot,7Networks_RH_SomMot_36,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2066.0,RH,SomMot,7Networks_RH_SomMot_36,,
2066.0,RH,SomMot,7Networks_RH_SomMot_36,,
2069.0,RH,SomMot,7Networks_RH_SomMot_39,,
2155.0,RH,Cont,7Networks_RH_Cont_PFCl_15,,
2091.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_2,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2066.0,RH,SomMot,7Networks_RH_SomMot_36,,
2066.0,RH,SomMot,7Networks_RH_SomMot_36,,
2066.0,RH,SomMot,7Networks_RH_SomMot_36,,
2155.0,RH,Cont,7Networks_RH_Cont_PFCl_15,,
2155.0,RH,Cont,7Networks_RH_Cont_PFCl_15,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2066.0,RH,SomMot,7Networks_RH_SomMot_36,,
2066.0,RH,SomMot,7Networks_RH_SomMot_36,,
2155.0,RH,Cont,7Networks_RH_Cont_PFCl_15,,
2155.0,RH,Cont,7Networks_RH_Cont_PFCl_15,,
2155.0,RH,Cont,7Networks_RH_Cont_PFCl_15,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2092.0,RH,DorsAttn,7Networks_RH_DorsAttn_FEF_3,,
2066.0,RH,SomMot,7Networks_RH_SomMot_36,,
2066.0,RH,SomMot,7Networks_RH_SomMot_36,,
2155.0,RH,Cont,7Networks_RH_Cont_PFCl_15,,
2155.0,RH,Cont,7Networks_RH_Cont_PFCl_15,,
2155.0,RH,Cont,7Networks_RH_Cont_PFCl_15,,
2118.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_8,0.44921494555804964,1.0
2118.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_8,0.523764871777251,1.0
2118.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_8,0.5896249056351455,1.0
2155.0,RH,Cont,7Networks_RH_Cont_PFCl_15,,
2155.0,RH,Cont,7Networks_RH_Cont_PFCl_15,,
2118.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_8,0.4678850433101711,1.0
2118.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_8,0.2609174667590948,1.0
2118.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_8,0.48029076727132347,1.0
2191.0,RH,Default,7Networks_RH_Default_PFCdPFCm_13,,
2191.0,RH,Default,7Networks_RH_Default_PFCdPFCm_13,,
2118.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_8,0.17441969748020214,1.0
2118.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_8,0.21477445490606928,1.0
2191.0,RH,Default,7Networks_RH_Default_PFCdPFCm_13,,
2191.0,RH,Default,7Networks_RH_Default_PFCdPFCm_13,,
2118.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_8,0.24721208411116402,1.0
2191.0,RH,Default,7Networks_RH_Default_PFCdPFCm_13,,
2191.0,RH,Default,7Networks_RH_Default_PFCdPFCm_13,,
2191.0,RH,Default,7Networks_RH_Default_PFCdPFCm_13,,
2067.0,RH,SomMot,7Networks_RH_SomMot_37,,
2067.0,RH,SomMot,7Networks_RH_SomMot_37,,
2067.0,RH,SomMot,7Networks_RH_SomMot_37,,
2067.0,RH,SomMot,7Networks_RH_SomMot_37,,
2067.0,RH,SomMot,7Networks_RH_SomMot_37,,
2067.0,RH,SomMot,7Networks_RH_SomMot_37,,
2087.0,RH,DorsAttn,7Networks_RH_DorsAttn_Post_17,,
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.6524624924733182,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.703546527489304,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.880713889248429,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.6271449012348491,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.23010805317608374,1.0
2200.0,RH,Default,7Networks_RH_Default_pCunPCC_9,,
2200.0,RH,Default,7Networks_RH_Default_pCunPCC_9,,
2200.0,RH,Default,7Networks_RH_Default_pCunPCC_9,,
2200.0,RH,Default,7Networks_RH_Default_pCunPCC_9,,
2200.0,RH,Default,7Networks_RH_Default_pCunPCC_9,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2198.0,RH,Default,7Networks_RH_Default_pCunPCC_7,,
2198.0,RH,Default,7Networks_RH_Default_pCunPCC_7,,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.07837288206051474,
2050.0,RH,SomMot,7Networks_RH_SomMot_20,,
2050.0,RH,SomMot,7Networks_RH_SomMot_20,,
2050.0,RH,SomMot,7Networks_RH_SomMot_20,,
2050.0,RH,SomMot,7Networks_RH_SomMot_20,,
2054.0,RH,SomMot,7Networks_RH_SomMot_24,,
2054.0,RH,SomMot,7Networks_RH_SomMot_24,,
2054.0,RH,SomMot,7Networks_RH_SomMot_24,,
2054.0,RH,SomMot,7Networks_RH_SomMot_24,,
2114.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_4,-0.13515586819835845,
2114.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_4,-0.02475326627666763,
2114.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_4,0.0622888728776394,
2114.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_4,0.2751719331162563,1.0
2114.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_4,0.38258778818945705,1.0
2191.0,RH,Default,7Networks_RH_Default_PFCdPFCm_13,,
2067.0,RH,SomMot,7Networks_RH_SomMot_37,,
2067.0,RH,SomMot,7Networks_RH_SomMot_37,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.8654942922804303,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.6851416229678984,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.6744845109985751,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.6387733600004788,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.49840346389026613,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.33530880461226964,1.0
2200.0,RH,Default,7Networks_RH_Default_pCunPCC_9,,
2200.0,RH,Default,7Networks_RH_Default_pCunPCC_9,,
2200.0,RH,Default,7Networks_RH_Default_pCunPCC_9,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.84088045955379,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.6147190571960679,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.5252328516194937,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.39588793874429906,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.4419277076046839,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.23715991521026125,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.16143965159778917,1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,0.12281375712435971,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.0184763821032099,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.4609356791067021,1.0
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,0.06810502660402484,
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,-0.1008744522260403,
2115.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_5,-0.03431186976913614,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,0.018094466976921852,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.20087327350210693,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,0.12302935369033663,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,0.2567849161311744,1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.08996881045104055,
2197.0,RH,Default,7Networks_RH_Default_pCunPCC_6,,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.6677416918750303,1.0
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.2713532532954077,1.0
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.0834191874657022,
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,-0.2398493760401187,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.6044564045049394,-1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.44669989462230386,-1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.1827897746849142,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.14036486172044282,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.03734124319523646,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.21976958215069342,
2070.0,RH,SomMot,7Networks_RH_SomMot_40,,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2062.0,RH,SomMot,7Networks_RH_SomMot_32,,
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.7986726400399946,1.0
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.7189106596702834,1.0
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.47615617712239255,1.0
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.37689127899648445,1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.08653449998135676,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.6020032589371405,-1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.8136835099656543,-1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.1176461854063714,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.15487254849426568,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.018713899082419494,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
2060.0,RH,SomMot,7Networks_RH_SomMot_30,,
2060.0,RH,SomMot,7Networks_RH_SomMot_30,,
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.8936917669637361,1.0
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.8783420021524413,1.0
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.5305992910541408,1.0
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.3572524091447633,1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.14625449238199395,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.45134534799708337,-1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.8449891828204206,-1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.4921258546542142,-1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.15739317672395015,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
2060.0,RH,SomMot,7Networks_RH_SomMot_30,,
2060.0,RH,SomMot,7Networks_RH_SomMot_30,,
2060.0,RH,SomMot,7Networks_RH_SomMot_30,,
2060.0,RH,SomMot,7Networks_RH_SomMot_30,,
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.5071382562035867,1.0
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.5289561168247088,1.0
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.42016542332887474,1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.249712871170501,
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.41678989622927,-1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.6936867066578111,-1.0
2113.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_3,-0.34197570059078297,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
2060.0,RH,SomMot,7Networks_RH_SomMot_30,,
2060.0,RH,SomMot,7Networks_RH_SomMot_30,,
2060.0,RH,SomMot,7Networks_RH_SomMot_30,,
2060.0,RH,SomMot,7Networks_RH_SomMot_30,,
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.6804443384353311,1.0
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.6705449255045652,1.0
2116.0,RH,SalVentAttn,7Networks_RH_SalVentAttn_Med_6,0.3612954900545544,1.0
2050.0,RH,SomMot,7Networks_RH_SomMot_20,,
2050.0,RH,SomMot,7Networks_RH_SomMot_20,,
2050.0,RH,SomMot,7Networks_RH_SomMot_20,,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
2068.0,RH,SomMot,7Networks_RH_SomMot_38,,
